funsim_death_log
days=1020
total_births=0
total_deaths=640
final_population=4310
starvation=0
dehydration=0
old_age=0
war=640
macro_natural=0
macro_starvation=0
macro_fire=0

# micro_deaths
day,id,reason
630,555,war
630,1109,war
630,823,war
630,554,war
630,814,war
630,654,war
630,1058,war
630,551,war
630,786,war
630,558,war
630,559,war
630,556,war
630,834,war
630,787,war
630,557,war
630,1169,war
630,831,war
630,1241,war
630,828,war
630,1251,war
630,552,war
630,785,war
630,878,war
630,553,war
630,855,war
630,650,war
630,1237,war
630,892,war
630,851,war
630,844,war
630,832,war
630,899,war
630,852,war
630,885,war
630,864,war
630,840,war
630,795,war
660,843,war
660,804,war
660,802,war
660,1257,war
660,1245,war
660,1286,war
660,778,war
660,1252,war
660,1285,war
660,1253,war
660,1287,war
660,1249,war
660,1212,war
660,1213,war
660,1324,war
660,1344,war
660,1198,war
660,1302,war
660,1066,war
660,1348,war
660,1242,war
660,651,war
660,839,war
660,1210,war
660,1199,war
660,1320,war
660,1067,war
660,1334,war
660,860,war
660,1303,war
660,837,war
660,1305,war
660,1222,war
660,867,war
660,1335,war
660,760,war
660,799,war
660,1298,war
660,875,war
660,1299,war
660,1290,war
660,1204,war
660,1346,war
660,1318,war
660,1317,war
660,1209,war
660,890,war
660,655,war
660,865,war
660,784,war
660,1051,war
660,1316,war
660,1200,war
660,1350,war
660,645,war
660,846,war
660,1345,war
660,1244,war
660,758,war
660,1239,war
660,648,war
660,700,war
660,1038,war
660,459,war
660,717,war
660,761,war
660,699,war
660,879,war
660,870,war
660,695,war
660,696,war
690,759,war
690,1288,war
690,854,war
690,701,war
690,755,war
690,673,war
690,897,war
690,764,war
690,806,war
690,898,war
690,893,war
690,672,war
690,1228,war
690,1301,war
690,756,war
690,455,war
690,882,war
690,792,war
690,848,war
690,850,war
690,866,war
690,887,war
690,868,war
690,1225,war
690,457,war
690,675,war
690,1019,war
690,1005,war
690,1004,war
690,895,war
690,1033,war
690,462,war
690,1003,war
720,1020,war
720,668,war
720,1012,war
720,1084,war
720,765,war
720,484,war
720,466,war
720,1034,war
720,548,war
720,527,war
720,463,war
720,779,war
720,629,war
720,1001,war
720,547,war
720,1047,war
720,975,war
720,1049,war
720,461,war
720,789,war
720,1064,war
720,1154,war
720,453,war
720,1035,war
720,669,war
720,671,war
720,633,war
720,1048,war
720,820,war
720,627,war
720,1046,war
720,649,war
720,628,war
750,680,war
750,647,war
750,630,war
750,509,war
750,525,war
750,605,war
750,508,war
750,674,war
750,541,war
750,506,war
750,505,war
750,510,war
750,472,war
750,588,war
750,471,war
750,567,war
750,460,war
750,2192,war
750,599,war
750,535,war
750,464,war
750,507,war
750,626,war
750,618,war
750,575,war
750,539,war
750,578,war
750,513,war
750,577,war
750,600,war
750,521,war
750,591,war
750,545,war
750,546,war
750,611,war
750,519,war
750,574,war
750,580,war
750,516,war
750,639,war
750,538,war
750,579,war
750,614,war
750,532,war
750,560,war
750,615,war
750,540,war
780,608,war
780,550,war
780,576,war
780,470,war
780,623,war
780,583,war
780,549,war
780,609,war
780,582,war
780,625,war
780,621,war
780,667,war
780,638,war
780,597,war
780,598,war
780,603,war
780,607,war
780,570,war
780,613,war
780,512,war
780,536,war
780,644,war
780,571,war
780,569,war
780,568,war
780,652,war

# macro_deaths_summary
macro counts are aggregated; no per-human ids in macro mode
